tv_ticker,exchange,local_symbol,vendor_symbol,mcap_band,mcap_decile_file,us_listed,symbol_needs_manual_map
TSX:NWC,TSX,NWC,NWC.TO,$2B-1B,6,N,N
NSE:APTUS,NSE,APTUS,APTUS.NS,$2B-1B,6,N,N
NASDAQ:ANIP,NASDAQ,ANIP,ANIP,$2B-1B,6,Y,N
NYSE:ARCO,NYSE,ARCO,ARCO,$2B-1B,6,Y,N
NASDAQ:NVCR,NASDAQ,NVCR,NVCR,$2B-1B,6,Y,N
TWSE:2889,TWSE,2889,2889.TW,$2B-1B,6,N,N
TSX:BHC,TSX,BHC,BHC.TO,$2B-1B,6,N,N
TPEX:6696,TPEX,6696,6696.TWO,$2B-1B,6,N,N
NSE:MAHSCOOTER,NSE,MAHSCOOTER,MAHSCOOTER.NS,$2B-1B,6,N,N
NASDAQ:STOK,NASDAQ,STOK,STOK,$2B-1B,6,Y,N
NYSE:EPAC,NYSE,EPAC,EPAC,$2B-1B,6,Y,N
NASDAQ:ALKT,NASDAQ,ALKT,ALKT,$2B-1B,6,Y,N
KRX:017800,KRX,017800,,$2B-1B,6,N,Y
KRX:009420,KRX,009420,,$2B-1B,6,N,Y
NASDAQ:ARXS,NASDAQ,ARXS,ARXS,$2B-1B,6,Y,N
NYSE:INFQ,NYSE,INFQ,INFQ,$2B-1B,6,Y,N
NYSE:DAO,NYSE,DAO,DAO,$2B-1B,6,Y,N
NASDAQ:FIVN,NASDAQ,FIVN,FIVN,$2B-1B,6,Y,N
NASDAQ:PAX,NASDAQ,PAX,PAX,$2B-1B,6,Y,N
NASDAQ:WRD,NASDAQ,WRD,WRD,$2B-1B,6,Y,N
NASDAQ:STGW,NASDAQ,STGW,STGW,$2B-1B,6,Y,N
KRX:450080,KRX,450080,,$2B-1B,6,N,Y
TSX:SXGC,TSX,SXGC,SXGC.TO,$2B-1B,6,N,N
TWSE:2923,TWSE,2923,2923.TW,$2B-1B,6,N,N
ASX:ILU,ASX,ILU,ILU.AX,$2B-1B,6,N,N
NYSE:DCOM,NYSE,DCOM,DCOM,$2B-1B,6,Y,N
NYSE:CBL,NYSE,CBL,CBL,$2B-1B,6,Y,N
NASDAQ:SHLS,NASDAQ,SHLS,SHLS,$2B-1B,6,Y,N
TSX:SDE,TSX,SDE,SDE.TO,$2B-1B,6,N,N
NSE:APOLLO,NSE,APOLLO,APOLLO.NS,$2B-1B,6,N,N
TWSE:8028,TWSE,8028,8028.TW,$2B-1B,6,N,N
KRX:087010,KRX,087010,,$2B-1B,6,N,Y
NYSE:CTS,NYSE,CTS,CTS,$2B-1B,6,Y,N
NASDAQ:ZYME,NASDAQ,ZYME,ZYME,$2B-1B,6,Y,N
NYSE:MH,NYSE,MH,MH,$2B-1B,6,Y,N
NASDAQ:VRDN,NASDAQ,VRDN,VRDN,$2B-1B,6,Y,N
KRX:012750,KRX,012750,,$2B-1B,6,N,Y
NSE:VENTIVE,NSE,VENTIVE,VENTIVE.NS,$2B-1B,6,N,N
NSE:PRIVISCL,NSE,PRIVISCL,PRIVISCL.NS,$2B-1B,6,N,N
KRX:145020,KRX,145020,,$2B-1B,6,N,Y
TSX:VET,TSX,VET,VET.TO,$2B-1B,6,N,N
NASDAQ:SONO,NASDAQ,SONO,SONO,$2B-1B,6,Y,N
NYSE:CYD,NYSE,CYD,CYD,$2B-1B,6,Y,N
NASDAQ:HOPE,NASDAQ,HOPE,HOPE,$2B-1B,6,Y,N
NYSE:AFGB,NYSE,AFGB,AFGB,$2B-1B,6,Y,N
NASDAQ:FTRE,NASDAQ,FTRE,FTRE,$2B-1B,6,Y,N
NSE:INGERRAND,NSE,INGERRAND,INGERRAND.NS,$2B-1B,6,N,N
TWSE:2258,TWSE,2258,2258.TW,$2B-1B,6,N,N
KRX:081660,KRX,081660,,$2B-1B,6,N,Y
NYSE:WBI,NYSE,WBI,WBI,$2B-1B,6,Y,N
NYSE:BHC,NYSE,BHC,BHC,$2B-1B,6,Y,N
NASDAQ:IMKTA,NASDAQ,IMKTA,IMKTA,$2B-1B,6,Y,N
NSE:ANURAS,NSE,ANURAS,ANURAS.NS,$2B-1B,6,N,N
TSX:TOY,TSX,TOY,TOY.TO,$2B-1B,6,N,N
TWSE:2915,TWSE,2915,2915.TW,$2B-1B,6,N,N
KRX:003690,KRX,003690,,$2B-1B,6,N,Y
NSE:DIACABS,NSE,DIACABS,DIACABS.NS,$2B-1B,6,N,N
NYSE:BY,NYSE,BY,BY,$2B-1B,6,Y,N
NASDAQ:ATRC,NASDAQ,ATRC,ATRC,$2B-1B,6,Y,N
NASDAQ:TMC,NASDAQ,TMC,TMC,$2B-1B,6,Y,N
NASDAQ:QFIN,NASDAQ,QFIN,QFIN,$2B-1B,6,Y,N
NYSE:BLX,NYSE,BLX,BLX,$2B-1B,6,Y,N
TWSE:2867,TWSE,2867,2867.TW,$2B-1B,6,N,N
KRX:237690,KRX,237690,,$2B-1B,6,N,Y
KRX:375500,KRX,375500,,$2B-1B,6,N,Y
NASDAQ:SRPT,NASDAQ,SRPT,SRPT,$2B-1B,6,Y,N
NASDAQ:OPRA,NASDAQ,OPRA,OPRA,$2B-1B,6,Y,N
ASX:TEA,ASX,TEA,TEA.AX,$2B-1B,6,N,N
KRX:000240,KRX,000240,,$2B-1B,6,N,Y
TPEX:2646,TPEX,2646,2646.TWO,$2B-1B,6,N,N
NYSE:FLNG,NYSE,FLNG,FLNG,$2B-1B,6,Y,N
NYSE:BFLY,NYSE,BFLY,BFLY,$2B-1B,6,Y,N
NASDAQ:PVLA,NASDAQ,PVLA,PVLA,$2B-1B,6,Y,N
NYSE:VET,NYSE,VET,VET,$2B-1B,6,Y,N
TWSE:2606,TWSE,2606,2606.TW,$2B-1B,6,N,N
TSX:LUNR,TSX,LUNR,LUNR.TO,$2B-1B,6,N,N
TWSE:2486,TWSE,2486,2486.TW,$2B-1B,6,N,N
NSE:ALIVUS,NSE,ALIVUS,ALIVUS.NS,$2B-1B,6,N,N
TWSE:2371,TWSE,2371,2371.TW,$2B-1B,6,N,N
TSX:PXT,TSX,PXT,PXT.TO,$2B-1B,6,N,N
KRX:161890,KRX,161890,,$2B-1B,6,N,Y
TWSE:6472,TWSE,6472,6472.TW,$2B-1B,6,N,N
NASDAQ:MQ,NASDAQ,MQ,MQ,$2B-1B,6,Y,N
NYSE:NOMD,NYSE,NOMD,NOMD,$2B-1B,6,Y,N
NYSE:PUMP,NYSE,PUMP,PUMP,$2B-1B,6,Y,N
NASDAQ:TH,NASDAQ,TH,TH,$2B-1B,6,Y,N
NYSE:DNOW,NYSE,DNOW,DNOW,$2B-1B,6,Y,N
NASDAQ:FORTY,NASDAQ,FORTY,FORTY,$2B-1B,6,Y,N
NSE:JSWDULUX,NSE,JSWDULUX,JSWDULUX.NS,$2B-1B,6,N,N
TWSE:8926,TWSE,8926,8926.TW,$2B-1B,6,N,N
TSX:SIA,TSX,SIA,SIA.TO,$2B-1B,6,N,N
NSE:BBOX,NSE,BBOX,BBOX.NS,$2B-1B,6,N,N
NASDAQ:LIME,NASDAQ,LIME,LIME,$2B-1B,6,Y,N
NASDAQ:STRA,NASDAQ,STRA,STRA,$2B-1B,6,Y,N
NYSE:GLP,NYSE,GLP,GLP,$2B-1B,6,Y,N
NYSE:KMPB,NYSE,KMPB,KMPB,$2B-1B,6,Y,N
NYSE:NBHC,NYSE,NBHC,NBHC,$2B-1B,6,Y,N
NASDAQ:CNOB,NASDAQ,CNOB,CNOB,$2B-1B,6,Y,N
KRX:178320,KRX,178320,,$2B-1B,6,N,Y
TPEX:4979,TPEX,4979,4979.TWO,$2B-1B,6,N,N
NSE:SPLPETRO,NSE,SPLPETRO,SPLPETRO.NS,$2B-1B,6,N,N
KRX:310210,KRX,310210,,$2B-1B,6,N,Y
NSE:DOMS,NSE,DOMS,DOMS.NS,$2B-1B,6,N,N
NYSE:DV,NYSE,DV,DV,$2B-1B,6,Y,N
NYSE:GENI,NYSE,GENI,GENI,$2B-1B,6,Y,N
NASDAQ:BL,NASDAQ,BL,BL,$2B-1B,6,Y,N
NASDAQ:ITG,NASDAQ,ITG,ITG,$2B-1B,6,Y,N
NASDAQ:APPN,NASDAQ,APPN,APPN,$2B-1B,6,Y,N
NSE:ARVIND,NSE,ARVIND,ARVIND.NS,$2B-1B,6,N,N
TWSE:1477,TWSE,1477,1477.TW,$2B-1B,6,N,N
NYSE:AFGD,NYSE,AFGD,AFGD,$2B-1B,6,Y,N
NASDAQ:HCSG,NASDAQ,HCSG,HCSG,$2B-1B,6,Y,N
NASDAQ:AMSC,NASDAQ,AMSC,AMSC,$2B-1B,6,Y,N
NYSE:FIGS,NYSE,FIGS,FIGS,$2B-1B,6,Y,N
ASX:SMR,ASX,SMR,SMR.AX,$2B-1B,6,N,N
NSE:DEVYANI,NSE,DEVYANI,DEVYANI.NS,$2B-1B,6,N,N
NSE:VINATIORGA,NSE,VINATIORGA,VINATIORGA.NS,$2B-1B,6,N,N
NSE:EIDPARRY,NSE,EIDPARRY,EIDPARRY.NS,$2B-1B,6,N,N
NASDAQ:HROW,NASDAQ,HROW,HROW,$2B-1B,6,Y,N
NYSE:WD,NYSE,WD,WD,$2B-1B,6,Y,N
NSE:GALLANTT,NSE,GALLANTT,GALLANTT.NS,$2B-1B,6,N,N
NSE:SKFINDUS,NSE,SKFINDUS,SKFINDUS.NS,$2B-1B,6,N,N
NSE:AVANTIFEED,NSE,AVANTIFEED,AVANTIFEED.NS,$2B-1B,6,N,N
NSE:VIJAYA,NSE,VIJAYA,VIJAYA.NS,$2B-1B,6,N,N
KRX:008930,KRX,008930,,$2B-1B,6,N,Y
NASDAQ:BFC,NASDAQ,BFC,BFC,$2B-1B,6,Y,N
NYSE:ASAN,NYSE,ASAN,ASAN,$2B-1B,6,Y,N
NSE:CEATLTD,NSE,CEATLTD,CEATLTD.NS,$2B-1B,6,N,N
NSE:CARTRADE,NSE,CARTRADE,CARTRADE.NS,$2B-1B,6,N,N
TSX:SIS,TSX,SIS,SIS.TO,$2B-1B,6,N,N
NSE:CONCORDBIO,NSE,CONCORDBIO,CONCORDBIO.NS,$2B-1B,6,N,N
ASX:FLT,ASX,FLT,FLT.AX,$2B-1B,6,N,N
NASDAQ:TRIP,NASDAQ,TRIP,TRIP,$2B-1B,6,Y,N
NYSE:KMPR,NYSE,KMPR,KMPR,$2B-1B,6,Y,N
NASDAQ:PLPC,NASDAQ,PLPC,PLPC,$2B-1B,6,Y,N
NYSE:TDOC,NYSE,TDOC,TDOC,$2B-1B,6,Y,N
TWSE:2006,TWSE,2006,2006.TW,$2B-1B,6,N,N
KRX:064760,KRX,064760,,$2B-1B,6,N,Y
TWSE:5522,TWSE,5522,5522.TW,$2B-1B,6,N,N
NYSE:WWW,NYSE,WWW,WWW,$2B-1B,6,Y,N
NYSE:TSLX,NYSE,TSLX,TSLX,$2B-1B,6,Y,N
NASDAQ:INNV,NASDAQ,INNV,INNV,$2B-1B,6,Y,N
NSE:SAMMAANCAP,NSE,SAMMAANCAP,SAMMAANCAP.NS,$2B-1B,6,N,N
ASX:LOV,ASX,LOV,LOV.AX,$2B-1B,6,N,N
KRX:009970,KRX,009970,,$2B-1B,6,N,Y
NSE:SHAILY,NSE,SHAILY,SHAILY.NS,$2B-1B,6,N,N
NYSE:ADNT,NYSE,ADNT,ADNT,$2B-1B,6,Y,N
NASDAQ:DSGR,NASDAQ,DSGR,DSGR,$2B-1B,6,Y,N
NYSE:OBK,NYSE,OBK,OBK,$2B-1B,6,Y,N
NASDAQ:EYE,NASDAQ,EYE,EYE,$2B-1B,6,Y,N
NSE:INOXWIND,NSE,INOXWIND,INOXWIND.NS,$2B-1B,6,N,N
NSE:AMAGI,NSE,AMAGI,AMAGI.NS,$2B-1B,6,N,N
KRX:267270,KRX,267270,,$2B-1B,6,N,Y
NSE:BALRAMCHIN,NSE,BALRAMCHIN,BALRAMCHIN.NS,$2B-1B,6,N,N
NASDAQ:MAZE,NASDAQ,MAZE,MAZE,$2B-1B,6,Y,N
NASDAQ:PGEN,NASDAQ,PGEN,PGEN,$2B-1B,6,Y,N
NASDAQ:QCRH,NASDAQ,QCRH,QCRH,$2B-1B,6,Y,N
NASDAQ:VIR,NASDAQ,VIR,VIR,$2B-1B,6,Y,N
NYSE:TIC,NYSE,TIC,TIC,$2B-1B,6,Y,N
NASDAQ:RBCAA,NASDAQ,RBCAA,RBCAA,$2B-1B,6,Y,N
NASDAQ:PICS,NASDAQ,PICS,PICS,$2B-1B,6,Y,N
NYSE:BHVN,NYSE,BHVN,BHVN,$2B-1B,6,Y,N
NYSE:IDT,NYSE,IDT,IDT,$2B-1B,6,Y,N
NASDAQ:MLTX,NASDAQ,MLTX,MLTX,$2B-1B,6,Y,N
TPEX:4991,TPEX,4991,4991.TWO,$2B-1B,6,N,N
NSE:LTFOODS,NSE,LTFOODS,LTFOODS.NS,$2B-1B,6,N,N
KRX:071970,KRX,071970,,$2B-1B,6,N,Y
KRX:139480,KRX,139480,,$2B-1B,6,N,Y
TWSE:2540,TWSE,2540,2540.TW,$2B-1B,6,N,N
TWSE:1773,TWSE,1773,1773.TW,$2B-1B,6,N,N
NASDAQ:INVA,NASDAQ,INVA,INVA,$2B-1B,6,Y,N
NASDAQ:HLMN,NASDAQ,HLMN,HLMN,$2B-1B,6,Y,N
NYSE:GBX,NYSE,GBX,GBX,$2B-1B,6,Y,N
NYSE:LZB,NYSE,LZB,LZB,$2B-1B,6,Y,N
TWSE:1795,TWSE,1795,1795.TW,$2B-1B,6,N,N
NSE:GRAVITA,NSE,GRAVITA,GRAVITA.NS,$2B-1B,6,N,N
TWSE:2607,TWSE,2607,2607.TW,$2B-1B,6,N,N
NYSE:VOYG,NYSE,VOYG,VOYG,$2B-1B,6,Y,N
AMEX:CET,AMEX,CET,CET,$2B-1B,6,Y,N
NASDAQ:PRGS,NASDAQ,PRGS,PRGS,$2B-1B,6,Y,N
NSE:TRIDENT,NSE,TRIDENT,TRIDENT.NS,$2B-1B,6,N,N
KRX:204320,KRX,204320,,$2B-1B,6,N,Y
NSE:WABAG,NSE,WABAG,WABAG.NS,$2B-1B,6,N,N
NYSE:GAM,NYSE,GAM,GAM,$2B-1B,6,Y,N
TWSE:2458,TWSE,2458,2458.TW,$2B-1B,6,N,N
NSE:VGUARD,NSE,VGUARD,VGUARD.NS,$2B-1B,6,N,N
TWSE:4763,TWSE,4763,4763.TW,$2B-1B,6,N,N
NSE:NUVOCO,NSE,NUVOCO,NUVOCO.NS,$2B-1B,6,N,N
NSE:TMB,NSE,TMB,TMB.NS,$2B-1B,6,N,N
TWSE:2312,TWSE,2312,2312.TW,$2B-1B,6,N,N
NASDAQ:AIP,NASDAQ,AIP,AIP,$2B-1B,6,Y,N
NSE:HOMEFIRST,NSE,HOMEFIRST,HOMEFIRST.NS,$2B-1B,6,N,N
NSE:KEC,NSE,KEC,KEC.NS,$2B-1B,6,N,N
NYSE:REX,NYSE,REX,REX,$2B-1B,6,Y,N
NASDAQ:LKFN,NASDAQ,LKFN,LKFN,$2B-1B,6,Y,N
NASDAQ:SEPN,NASDAQ,SEPN,SEPN,$2B-1B,6,Y,N
NASDAQ:LIND,NASDAQ,LIND,LIND,$2B-1B,6,Y,N
NASDAQ:BLFS,NASDAQ,BLFS,BLFS,$2B-1B,6,Y,N
NYSE:ENOV,NYSE,ENOV,ENOV,$2B-1B,6,Y,N
NASDAQ:BCAX,NASDAQ,BCAX,BCAX,$2B-1B,6,Y,N
NSE:SHADOWFAX,NSE,SHADOWFAX,SHADOWFAX.NS,$2B-1B,6,N,N
NSE:INDIACEM,NSE,INDIACEM,INDIACEM.NS,$2B-1B,6,N,N
NSE:PCBL,NSE,PCBL,PCBL.NS,$2B-1B,6,N,N
NSE:ENGINERSIN,NSE,ENGINERSIN,ENGINERSIN.NS,$2B-1B,6,N,N
NYSE:DXC,NYSE,DXC,DXC,$2B-1B,6,Y,N
NASDAQ:RAPP,NASDAQ,RAPP,RAPP,$2B-1B,6,Y,N
NYSE:GSL,NYSE,GSL,GSL,$2B-1B,6,Y,N
NSE:UJJIVANSFB,NSE,UJJIVANSFB,UJJIVANSFB.NS,$2B-1B,6,N,N
NSE:SWANDEF,NSE,SWANDEF,SWANDEF.NS,$2B-1B,6,N,N
NYSE:SFL,NYSE,SFL,SFL,$2B-1B,6,Y,N
NASDAQ:GIII,NASDAQ,GIII,GIII,$2B-1B,6,Y,N
NYSE:TPB,NYSE,TPB,TPB,$2B-1B,6,Y,N
NASDAQ:GLUE,NASDAQ,GLUE,GLUE,$2B-1B,6,Y,N
NSE:SOUTHBANK,NSE,SOUTHBANK,SOUTHBANK.NS,$2B-1B,6,N,N
KRX:226950,KRX,226950,,$2B-1B,6,N,Y
ASX:SRL,ASX,SRL,SRL.AX,$2B-1B,6,N,N
NSE:SCI,NSE,SCI,SCI.NS,$2B-1B,6,N,N
NASDAQ:AHCO,NASDAQ,AHCO,AHCO,$2B-1B,6,Y,N
NASDAQ:ALNT,NASDAQ,ALNT,ALNT,$2B-1B,6,Y,N
NASDAQ:MLKN,NASDAQ,MLKN,MLKN,$2B-1B,6,Y,N
NYSE:SLVM,NYSE,SLVM,SLVM,$2B-1B,6,Y,N
NYSE:BRBR,NYSE,BRBR,BRBR,$2B-1B,6,Y,N
NYSE:KRP,NYSE,KRP,KRP,$2B-1B,6,Y,N
NYSE:ARDT,NYSE,ARDT,ARDT,$2B-1B,6,Y,N
TWSE:6278,TWSE,6278,6278.TW,$2B-1B,6,N,N
ASX:PPT,ASX,PPT,PPT.AX,$2B-1B,6,N,N
ASX:DDR,ASX,DDR,DDR.AX,$2B-1B,6,N,N
ASX:DRR,ASX,DRR,DRR.AX,$2B-1B,6,N,N
NASDAQ:AMLX,NASDAQ,AMLX,AMLX,$2B-1B,6,Y,N
NYSE:AAT,NYSE,AAT,AAT,$2B-1B,6,Y,N
NYSE:AFGC,NYSE,AFGC,AFGC,$2B-1B,6,Y,N
TWSE:2352,TWSE,2352,2352.TW,$2B-1B,6,N,N
TSX:TSU,TSX,TSU,TSU.TO,$2B-1B,6,N,N
NSE:NSLNISP,NSE,NSLNISP,NSLNISP.NS,$2B-1B,6,N,N
ASX:PMV,ASX,PMV,PMV.AX,$2B-1B,6,N,N
KRX:018670,KRX,018670,,$2B-1B,6,N,Y
NYSE:TV,NYSE,TV,TV,$2B-1B,6,Y,N
AMEX:IE,AMEX,IE,IE,$2B-1B,6,Y,N
NASDAQ:CSWC,NASDAQ,CSWC,CSWC,$2B-1B,6,Y,N
NYSE:PSUS,NYSE,PSUS,PSUS,$2B-1B,6,Y,N
NYSE:TNC,NYSE,TNC,TNC,$2B-1B,6,Y,N
NYSE:TRLV,NYSE,TRLV,TRLV,$2B-1B,6,Y,N
NYSE:SVV,NYSE,SVV,SVV,$2B-1B,6,Y,N
TWSE:9917,TWSE,9917,9917.TW,$2B-1B,6,N,N
TWSE:1210,TWSE,1210,1210.TW,$2B-1B,6,N,N
NSE:GRAPHITE,NSE,GRAPHITE,GRAPHITE.NS,$2B-1B,6,N,N
TSX:KEL,TSX,KEL,KEL.TO,$2B-1B,6,N,N
KRX:004370,KRX,004370,,$2B-1B,6,N,Y
KRX:007070,KRX,007070,,$2B-1B,6,N,Y
NASDAQ:IART,NASDAQ,IART,IART,$2B-1B,6,Y,N
NYSE:FMC,NYSE,FMC,FMC,$2B-1B,6,Y,N
NYSE:INSP,NYSE,INSP,INSP,$2B-1B,6,Y,N
NYSE:PRGO,NYSE,PRGO,PRGO,$2B-1B,6,Y,N
NYSE:VPG,NYSE,VPG,VPG,$2B-1B,6,Y,N
KRX:085620,KRX,085620,,$2B-1B,6,N,Y
TWSE:9941,TWSE,9941,9941.TW,$2B-1B,6,N,N
KRX:263750,KRX,263750,,$2B-1B,6,N,Y
TWSE:6451,TWSE,6451,6451.TW,$2B-1B,6,N,N
TWSE:4583,TWSE,4583,4583.TW,$2B-1B,6,N,N
TPEX:1815,TPEX,1815,1815.TWO,$2B-1B,6,N,N
NASDAQ:PLTK,NASDAQ,PLTK,PLTK,$2B-1B,6,Y,N
NASDAQ:PWP,NASDAQ,PWP,PWP,$2B-1B,6,Y,N
ASX:GYG,ASX,GYG,GYG.AX,$2B-1B,6,N,N
NSE:JSWHL,NSE,JSWHL,JSWHL.NS,$2B-1B,6,N,N
KRX:002795,KRX,002795,,$2B-1B,6,N,Y
ASX:SRG,ASX,SRG,SRG.AX,$2B-1B,6,N,N
NYSE:LEG,NYSE,LEG,LEG,$2B-1B,6,Y,N
NASDAQ:JJSF,NASDAQ,JJSF,JJSF,$2B-1B,6,Y,N
NASDAQ:ATLC,NASDAQ,ATLC,ATLC,$2B-1B,6,Y,N
NASDAQ:XERS,NASDAQ,XERS,XERS,$2B-1B,6,Y,N
NYSE:AMPX,NYSE,AMPX,AMPX,$2B-1B,6,Y,N
KRX:282330,KRX,282330,,$2B-1B,6,N,Y
ASX:NEU,ASX,NEU,NEU.AX,$2B-1B,6,N,N
ASX:CIA,ASX,CIA,CIA.AX,$2B-1B,6,N,N
TWSE:1907,TWSE,1907,1907.TW,$2B-1B,6,N,N
TWSE:2472,TWSE,2472,2472.TW,$2B-1B,6,N,N
NASDAQ:CNXC,NASDAQ,CNXC,CNXC,$2B-1B,6,Y,N
NASDAQ:TRS,NASDAQ,TRS,TRS,$2B-1B,6,Y,N
NYSE:EFC,NYSE,EFC,EFC,$2B-1B,6,Y,N
NASDAQ:AVBP,NASDAQ,AVBP,AVBP,$2B-1B,6,Y,N
TWSE:2850,TWSE,2850,2850.TW,$2B-1B,6,N,N
NSE:SHILPAMED,NSE,SHILPAMED,SHILPAMED.NS,$2B-1B,6,N,N
NSE:ACE,NSE,ACE,ACE.NS,$2B-1B,6,N,N
NSE:LLOYDSENT,NSE,LLOYDSENT,LLOYDSENT.NS,$2B-1B,6,N,N
TSX:CJ,TSX,CJ,CJ.TO,$2B-1B,6,N,N
NSE:IRCON,NSE,IRCON,IRCON.NS,$2B-1B,6,N,N
TSX:MAL,TSX,MAL,MAL.TO,$2B-1B,6,N,N
TSX:RCH,TSX,RCH,RCH.TO,$2B-1B,6,N,N
NYSE:XZO,NYSE,XZO,XZO,$2B-1B,6,Y,N
NASDAQ:PEBO,NASDAQ,PEBO,PEBO,$2B-1B,6,Y,N
NASDAQ:MRTN,NASDAQ,MRTN,MRTN,$2B-1B,6,Y,N
NSE:JPPOWER,NSE,JPPOWER,JPPOWER.NS,$2B-1B,6,N,N
NSE:JMFINANCIL,NSE,JMFINANCIL,JMFINANCIL.NS,$2B-1B,6,N,N
NSE:INDGN,NSE,INDGN,INDGN.NS,$2B-1B,6,N,N
NSE:PRUDENT,NSE,PRUDENT,PRUDENT.NS,$2B-1B,6,N,N
TWSE:8112,TWSE,8112,8112.TW,$2B-1B,6,N,N
KRX:007340,KRX,007340,,$2B-1B,6,N,Y
NASDAQ:BJRI,NASDAQ,BJRI,BJRI,$2B-1B,6,Y,N
NYSE:HLX,NYSE,HLX,HLX,$2B-1B,6,Y,N
NYSE:DFH,NYSE,DFH,DFH,$2B-1B,6,Y,N
NYSE:CRI,NYSE,CRI,CRI,$2B-1B,6,Y,N
NASDAQ:WEN,NASDAQ,WEN,WEN,$2B-1B,6,Y,N
NASDAQ:XNCR,NASDAQ,XNCR,XNCR,$2B-1B,6,Y,N
NYSE:ENR,NYSE,ENR,ENR,$2B-1B,6,Y,N
NYSE:PRSU,NYSE,PRSU,PRSU,$2B-1B,6,Y,N
NSE:BLUESTONE,NSE,BLUESTONE,BLUESTONE.NS,$2B-1B,6,N,N
NSE:METROPOLIS,NSE,METROPOLIS,METROPOLIS.NS,$2B-1B,6,N,N
TSX:ERD,TSX,ERD,ERD.TO,$2B-1B,6,N,N
KRX:051600,KRX,051600,,$2B-1B,6,N,Y
NSE:TEGA,NSE,TEGA,TEGA.NS,$2B-1B,6,N,N
TWSE:1722,TWSE,1722,1722.TW,$2B-1B,6,N,N
TWSE:2206,TWSE,2206,2206.TW,$2B-1B,6,N,N
NYSE:ECVT,NYSE,ECVT,ECVT,$2B-1B,6,Y,N
NYSE:ALX,NYSE,ALX,ALX,$2B-1B,6,Y,N
NASDAQ:TSHA,NASDAQ,TSHA,TSHA,$2B-1B,6,Y,N
NASDAQ:ZBIO,NASDAQ,ZBIO,ZBIO,$2B-1B,6,Y,N
NYSE:SID,NYSE,SID,SID,$2B-1B,6,Y,N
NYSE:SBH,NYSE,SBH,SBH,$2B-1B,6,Y,N
NASDAQ:WABC,NASDAQ,WABC,WABC,$2B-1B,6,Y,N
NASDAQ:ABSI,NASDAQ,ABSI,ABSI,$2B-1B,6,Y,N
NASDAQ:PNTG,NASDAQ,PNTG,PNTG,$2B-1B,6,Y,N
NYSE:ARLO,NYSE,ARLO,ARLO,$2B-1B,6,Y,N
NSE:TECHNOE,NSE,TECHNOE,TECHNOE.NS,$2B-1B,6,N,N
TWSE:6191,TWSE,6191,6191.TW,$2B-1B,6,N,N
NSE:JUBLINGREA,NSE,JUBLINGREA,JUBLINGREA.NS,$2B-1B,6,N,N
ASX:OBM,ASX,OBM,OBM.AX,$2B-1B,6,N,N
ASX:VGN,ASX,VGN,VGN.AX,$2B-1B,6,N,N
NSE:UTIAMC,NSE,UTIAMC,UTIAMC.NS,$2B-1B,6,N,N
NSE:LLOYDSENGG,NSE,LLOYDSENGG,LLOYDSENGG.NS,$2B-1B,6,N,N
NYSE:OI,NYSE,OI,OI,$2B-1B,6,Y,N
NYSE:LOMA,NYSE,LOMA,LOMA,$2B-1B,6,Y,N
NYSE:FOR,NYSE,FOR,FOR,$2B-1B,6,Y,N
NYSE:RERE,NYSE,RERE,RERE,$2B-1B,6,Y,N
NASDAQ:BLKB,NASDAQ,BLKB,BLKB,$2B-1B,6,Y,N
NASDAQ:AMAL,NASDAQ,AMAL,AMAL,$2B-1B,6,Y,N
NASDAQ:GCT,NASDAQ,GCT,GCT,$2B-1B,6,Y,N
KRX:134380,KRX,134380,,$2B-1B,6,N,Y
NSE:AVALON,NSE,AVALON,AVALON.NS,$2B-1B,6,N,N
NASDAQ:PGY,NASDAQ,PGY,PGY,$2B-1B,6,Y,N
TSX:CYB,TSX,CYB,CYB.TO,$2B-1B,6,N,N
KRX:192820,KRX,192820,,$2B-1B,6,N,Y
NASDAQ:ICFI,NASDAQ,ICFI,ICFI,$2B-1B,6,Y,N
TSX:AIF,TSX,AIF,AIF.TO,$2B-1B,6,N,N
TSX:LSPD,TSX,LSPD,LSPD.TO,$2B-1B,6,N,N
ASX:RSG,ASX,RSG,RSG.AX,$2B-1B,6,N,N
ASX:MAH,ASX,MAH,MAH.AX,$2B-1B,6,N,N
TSX:TNZ,TSX,TNZ,TNZ.TO,$2B-1B,6,N,N
NASDAQ:PAHC,NASDAQ,PAHC,PAHC,$2B-1B,6,Y,N
NASDAQ:ULCC,NASDAQ,ULCC,ULCC,$2B-1B,6,Y,N
NASDAQ:CCEC,NASDAQ,CCEC,CCEC,$2B-1B,6,Y,N
NYSE:DMC,NYSE,DMC,DMC,$2B-1B,6,Y,N
NYSE:SMA,NYSE,SMA,SMA,$2B-1B,6,Y,N
TSX:FIH.U,TSX,FIH.U,FIH.U.TO,$2B-1B,6,N,N
NYSE:YELP,NYSE,YELP,YELP,$2B-1B,6,Y,N
NYSE:CXM,NYSE,CXM,CXM,$2B-1B,6,Y,N
NYSE:NAT,NYSE,NAT,NAT,$2B-1B,6,Y,N
NYSE:DOLE,NYSE,DOLE,DOLE,$2B-1B,6,Y,N
KRX:005440,KRX,005440,,$2B-1B,6,N,Y
ASX:TAH,ASX,TAH,TAH.AX,$2B-1B,6,N,N
KRX:030000,KRX,030000,,$2B-1B,6,N,Y
